"soundscape_path","soundscape_file","roi_user","roi_input_timestamp","roi_label","roi_start","roi_end","roi_min_freq","roi_max_freq","roi_type","roi_label_confidence","roi_is_complete","roi_comment","roi_wl","roi_ovlp","roi_sample_rate","roi_pitch_shift"
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:33:28","Myiothlypis flaveola",9.2530614611989,11.502025998151,2.2644806553582,6.6683362272383,"","certain","complete","template",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:33:30","Myiothlypis flaveola",16.5782602387,18.602328321957,1.8907216953831,6.4083299942122,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:33:32","Myiothlypis flaveola",28.915437127124,31.003761340008,2.1832287075375,6.8633409020079,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:33:33","Myiothlypis flaveola",38.296832052696,40.834949172971,1.9232224745114,7.0908463559058,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:33:35","Myiothlypis flaveola",41.927303376633,43.59796274694,2.0857263701527,6.993344018521,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:33:36","Myiothlypis flaveola",51.115929913323,53.04361380214,1.8582209162548,7.1070967454699,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:33:38","Myiothlypis flaveola",54.232352200243,56.288548348314,1.9394728640755,6.9445928498286,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:33:43","Myiothlypis flaveola",0,2.120631072579,1.6469658519211,6.749588175059,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:34:05","Saltator similis",2.3133994614606,5.7189743317026,1.7282177997418,4.1982770134901,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:34:07","Saltator similis",13.333325692526,16.995925081277,1.5819642936646,4.1495258447976,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:34:11","Saltator similis",37.525758497169,41.091973691479,1.5819642936646,4.1332754552335,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:34:12","Saltator similis",49.156117959694,52.915101542885,1.6144650727928,4.068273896977,"","certain","complete","",2048,50,48000,1
"/home/grosa/Projects/006_monitoraSom_to_Julialang/data/soundscapes_audiomoth/W04870903S2027082_20231215_081000.WAV","W04870903S2027082_20231215_081000.WAV","manual_test","2026-05-31 22:34:22","Saltator similis",25.586286753523,29.007925656171,1.6794666310494,4.4095320778238,"","certain","complete","",2048,50,48000,1
